BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,has_second_use,share_primary_gfa,share_second_gfa,parking_share,is_multi_building,has_electricity,has_gas,has_steam
NonResidential,Worship Facility,98115,4,NORTHEAST,47.67738,-122.28996,1957,1,2,0,22220,Worship Facility,22220.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98115,5,NORTHEAST,47.69054,-122.29705,1955,1,1,0,46732,K-12 School,50956.0,None,0.0,0,1.0903877428742617,0.0,0.0,0,1,1,0
Nonresidential COS,Other,98115,4,NORTH,47.68339,-122.31947,1923,1,2,0,21462,Other,25778.0,Office,200.0,1,1.2010996179293636,0.009318796011555308,0.0,0,1,0,0
NonResidential,Worship Facility,98115,6,Northwest,47.67572,-122.3285,1910,1,2,0,23931,Worship Facility,23931.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98115,4,NORTHEAST,47.67365,-122.26293,1958,1,1,0,38624,K-12 School,41408.0,None,0.0,0,1.072079536039768,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98115,4,NORTHEAST,47.68752,-122.29852,2000,1,2,0,31386,Worship Facility,30000.0,None,0.0,0,0.9558401835213153,0.0,0.0,0,1,1,0
Campus,K-12 School,98115,4,NORTHEAST,47.687,-122.30013,1989,5,3,0,21500,K-12 School,96154.0,None,0.0,0,4.472279069767442,0.0,0.0,1,1,1,0
NonResidential,Worship Facility,98115,4,NORTHEAST,47.67485,-122.29284,1930,1,2,0,25521,Worship Facility,25521.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,K-12 School,98115,4,NORTHEAST,47.67485,-122.29284,1986,1,1,0,23190,K-12 School,23190.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98115,4,NORTH,47.68566,-122.31849,1908,1,3,0,45680,Worship Facility,45680.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Medical Office,98115,5,NORTH,47.70007,-122.32533,1980,1,2,6350,20580,Medical Office,26930.0,None,0.0,0,1.3085519922254616,0.0,0.2357965094689937,0,1,0,0
NonResidential,Medical Office,98115,5,NORTH,47.70087,-122.32379,1968,1,2,0,38745,Medical Office,65069.0,Parking,0.0,0,1.6794166989288941,0.0,0.0,0,1,1,0
NonResidential,K-12 School,98115,5,NORTH,47.69061,-122.31992,1931,1,2,0,23923,K-12 School,23923.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98115,5,NORTHEAST,47.69316,-122.30487,2006,1,6,7132,41047,Self-Storage Facility,48179.0,None,0.0,0,1.1737520403439958,0.0,0.148031299943959,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98115,5,NORTH,47.70008,-122.30321,1974,1,2,0,24291,Office,24291.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Retail Store,98115,5,NORTH,47.70053,-122.3038,1958,1,2,0,20738,Retail Store,20738.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
SPS-District K-12,K-12 School,98115,4,NORTHEAST,47.68069,-122.27533,1948,1,1,0,64314,K-12 School,65210.0,None,0.0,0,1.0139316478527225,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98115,4,NORTHEAST,47.68061,-122.29002,1950,1,2,0,20385,Worship Facility,20385.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98115,4,NORTHEAST,47.67984,-122.27739,1946,1,1,0,24295,Worship Facility,24295.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,K-12 School,98115,5,NORTHEAST,47.694,-122.28967,1949,1,2,0,43645,K-12 School,37000.0,None,0.0,0,0.8477488830335663,0.0,0.0,0,1,1,0
NonResidential,Retail Store,98115,5,NORTHEAST,47.69066,-122.29023,1952,1,1,0,26853,Retail Store,20360.0,None,0.0,0,0.7582020630841991,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98115,5,NORTH,47.69845,-122.30747,1959,1,1,0,36701,K-12 School,40285.0,None,0.0,0,1.097654014876979,0.0,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98115,4,NORTHEAST,47.67923,-122.31715,1947,1,3,0,22522,Self-Storage Facility,22522.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98115,4,NORTHEAST,47.67905,-122.31697,1996,1,4,0,38959,Self-Storage Facility,38959.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98115,4,NORTHEAST,47.68503,-122.28267,1961,1,1,0,43578,K-12 School,45370.0,None,0.0,0,1.0411216668961403,0.0,0.0,0,1,1,0
NonResidential,Other,98115,4,NORTHEAST,47.67642,-122.3035,1946,1,1,0,20332,Other,20332.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Medical Office,98115,4,NORTHEAST,47.67437,-122.3181,1970,1,2,0,23595,Medical Office,23595.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98115,6,NORTHWEST,47.67819,-122.3231,1965,1,4,0,56896,Office,40768.0,Parking,16128.0,1,0.7165354330708661,0.28346456692913385,0.0,0,1,1,0
NonResidential,Worship Facility,98115,6,NORTHWEST,47.67783,-122.32577,1978,1,2,0,27500,Worship Facility,27500.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98115,4,NORTHEAST,47.67816,-122.28998,1955,1,1,0,29079,Worship Facility,29079.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Medical Office,98115,4,NORTHEAST,47.6824,-122.26223,1960,1,0,0,30287,Medical Office,28050.0,None,0.0,0,0.9261399280219236,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98115,4,NORTHEAST,47.68254,-122.26299,1960,1,0,0,21931,Office,31845.0,Office,31845.0,1,1.4520541698964935,1.4520541698964935,0.0,0,1,1,0
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.57678,-122.38459,2002,1,2,0,208981,K-12 School,208981.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.57298,-122.39028,2005,1,3,0,134918,K-12 School,134918.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.5795,-122.38723,1950,1,1,0,61183,K-12 School,62975.0,None,0.0,0,1.0292891816354217,0.0,0.0,0,1,1,0
Multifamily LR (1-4),Mixed Use Property,98116,1,SOUTHWEST,47.5822,-122.38542,2002,1,4,72900,20214,Multifamily Housing,47220.0,Parking,46290.0,1,2.336004749183734,2.289997031760166,0.7829112700560603,0,1,1,0
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.5773,-122.4074,1954,1,2,0,51489,K-12 School,51489.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98116,1,SOUTHWEST,47.56633,-122.38725,1949,1,2,0,21364,Worship Facility,15364.0,K-12 School,6000.0,1,0.7191537165324845,0.28084628346751545,0.0,0,1,1,0
NonResidential,K-12 School,98116,1,SOUTHWEST,47.56542,-122.38502,1922,1,2,0,33462,K-12 School,57896.0,None,0.0,0,1.730201422509115,0.0,0.0,0,1,1,0
NonResidential,K-12 School,98116,1,SOUTHWEST,47.56504,-122.38455,1965,1,3,0,49744,K-12 School,49744.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98116,1,SOUTHWEST,47.56342,-122.38509,1923,1,2,0,37816,Worship Facility,19407.0,K-12 School,18701.0,1,0.5131954728157394,0.4945261265072985,0.0,0,1,1,0
NonResidential,Mixed Use Property,98116,1,SOUTHWEST,47.5622,-122.38648,1926,1,2,0,23315,Office,7758.0,Retail Store,6919.0,1,0.33274715848166414,0.29676174136821787,0.0,0,1,1,0
NonResidential,Other,98116,1,SOUTHWEST,47.56263,-122.38196,1948,1,1,13124,28397,Other - Recreation,26241.0,Parking,13124.0,1,0.9240764869528472,0.4621614959326689,0.3160810192432745,0,1,1,0
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.56549,-122.39689,1949,1,1,0,41221,K-12 School,60814.0,None,0.0,0,1.4753159797190751,0.0,0.0,0,1,1,0
NonResidential,Medical Office,98116,1,SOUTHWEST,47.57296,-122.38643,1984,1,3,12000,28304,Medical Office,20106.0,Parking,16412.0,1,0.7103589598643302,0.5798473713962691,0.29773719730051607,0,1,0,0
NonResidential,Other,98116,1,SOUTHWEST,47.56398,-122.38727,1920,1,1,0,31332,Other,31332.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Worship Facility,98116,1,SOUTHWEST,47.57177,-122.38716,1948,1,2,0,35864,Worship Facility,35864.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98116,2,GREATER DUWAMISH,47.57798,-122.32783,1970,1,1,0,23750,Non-Refrigerated Warehouse,19430.0,Office,1470.0,1,0.8181052631578948,0.061894736842105266,0.0,0,1,0,0
Multifamily MR (5-9),Mixed Use Property,98116,1,SOUTHWEST,47.56028,-122.38371,1991,1,5,0,163699,Multifamily Housing,80536.0,Parking,58103.0,1,0.4919761269158639,0.35493802649985645,0.0,0,1,0,0
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.57269,-122.39673,1962,1,1,0,51410,K-12 School,51410.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Hospital,98116,1,SOUTHWEST,47.58767,-122.38672,1961,1,3,0,54863,Hospital (General Medical & Surgical),109726.0,None,0.0,0,2.0,0.0,0.0,0,1,0,0
NonResidential,Other,98116,1,SOUTHWEST,47.5596,-122.38459,1987,1,6,0,146363,Strip Mall,146363.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,NORTHWEST,47.68725,-122.35996,2002,1,3,0,62526,K-12 School,62526.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,BALLARD,47.67661,-122.37489,1999,1,2,0,242795,K-12 School,242795.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,BALLARD,47.69675,-122.3776,1959,1,1,0,160270,K-12 School,160270.0,None,0.0,0,1.0,0.0,0.0,0,0,1,0
NonResidential,Other,98117,6,BALLARD,47.67767,-122.39631,1973,1,3,0,56000,Other,56000.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,BALLARD,47.68359,-122.37308,1999,1,2,0,67235,K-12 School,67235.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Supermarket / Grocery Store,98117,6,NORTHWEST,47.69197,-122.35877,1970,1,1,35545,106345,Supermarket/Grocery Store,168735.0,Parking,0.0,0,1.5866754431331986,0.0,0.2505109591937416,0,1,1,0
NonResidential,Worship Facility,98117,6,BALLARD,47.68164,-122.3753,1914,1,2,0,33589,Worship Facility,33589.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Retail Store,98117,6,BALLARD,47.6917,-122.37617,1989,1,1,0,32810,Retail Store,32810.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,BALLARD,47.69497,-122.38704,1958,1,1,0,39971,K-12 School,40867.0,None,0.0,0,1.0224162517825424,0.0,0.0,0,0,1,0
NonResidential,Mixed Use Property,98117,6,BALLARD,47.69766,-122.37346,1926,1,1,0,42172,Other - Education,12000.0,Other - Entertainment/Public Assembly,11400.0,1,0.284548989851086,0.27032154035853173,0.0,0,1,1,0
NonResidential,Retail Store,98117,6,BALLARD,47.69274,-122.37602,1993,1,1,0,25384,Retail Store,23468.0,None,0.0,0,0.9245193822880554,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,BALLARD,47.6763,-122.38051,1931,1,3,0,117116,K-12 School,117116.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98117,6,BALLARD,47.67628,-122.38238,1928,1,2,0,24120,Worship Facility,24120.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98117,6,BALLARD,47.6764,-122.38502,1929,1,3,0,35736,Worship Facility,28970.0,Office,6766.0,1,0.8106671143944482,0.18933288560555184,0.0,0,1,1,0
NonResidential,Worship Facility,98117,6,BALLARD,47.68517,-122.38733,1956,1,2,0,21562,Worship Facility,21052.0,Pre-school/Daycare,400.0,1,0.9763472776180318,0.018551154809386884,0.0,0,1,1,0
Nonresidential COS,Other,98117,6,BALLARD,47.68475,-122.38257,1950,1,2,0,29417,Other - Recreation,18489.0,Fitness Center/Health Club/Gym,8946.0,1,0.6285141244858415,0.3041098684434171,0.0,0,1,1,0
SPS-District K-12,K-12 School,98117,6,BALLARD,47.68644,-122.38905,1932,1,2,0,44753,K-12 School,46545.0,None,0.0,0,1.0400420083569817,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.54576,-122.26853,1961,1,2,0,56228,K-12 School,58916.0,None,0.0,0,1.047805363875649,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.55478,-122.27596,1989,1,3,0,59955,K-12 School,59955.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.51482,-122.25864,2001,1,3,0,78804,K-12 School,78804.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,GREATER DUWAMISH,47.52915,-122.28904,2000,1,3,0,98357,K-12 School,98357.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98118,2,GREATER DUWAMISH,47.53827,-122.28406,1958,1,1,0,54765,Office,25765.0,Other,25000.0,1,0.4704647128640555,0.45649593718615905,0.0,0,1,1,0
NonResidential,Other,98118,2,GREATER DUWAMISH,47.53722,-122.284,2009,1,5,0,89821,Other - Lodging/Residential,46483.0,Office,37938.0,1,0.5175070417831019,0.4223733870698389,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.54632,-122.28198,1952,1,2,0,173185,K-12 School,173185.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.52407,-122.26586,1960,1,2,0,184125,K-12 School,184125.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.54174,-122.27691,2004,1,2,0,67371,K-12 School,67371.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
Nonresidential COS,Other,98118,1,DELRIDGE,47.56548,-122.35378,1955,1,1,0,113780,Other - Services,91532.0,Office,22248.0,1,0.8044647565477236,0.19553524345227632,0.0,0,1,1,0
NonResidential,Warehouse,98118,2,GREATER DUWAMISH,47.51304,-122.28394,1966,1,2,0,123000,Non-Refrigerated Warehouse,112484.0,Office,24433.0,1,0.9145040650406504,0.19864227642276422,0.0,0,1,0,0
NonResidential,Distribution Center,98118,2,GREATER DUWAMISH,47.51127,-122.281,1967,1,1,0,48001,Distribution Center,48001.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Warehouse,98118,2,GREATER DUWAMISH,47.51399,-122.27946,1979,1,1,0,26380,Non-Refrigerated Warehouse,23620.0,Office,2760.0,1,0.8953752843062927,0.10462471569370735,0.0,0,1,1,0
NonResidential,Warehouse,98118,2,GREATER DUWAMISH,47.51018,-122.28192,1969,1,1,0,37351,Non-Refrigerated Warehouse,29551.0,Office,9569.0,1,0.7911702497925089,0.25619126663275416,0.0,0,1,1,0
NonResidential,Warehouse,98118,2,GREATER DUWAMISH,47.51127,-122.281,1981,1,1,0,30375,Non-Refrigerated Warehouse,30375.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Warehouse,98118,2,GREATER DUWAMISH,47.51104,-122.28245,1979,1,1,0,30004,Non-Refrigerated Warehouse,24280.0,Office,4950.0,1,0.8092254366084523,0.16497800293294226,0.0,0,1,0,0
NonResidential,Worship Facility,98118,2,SOUTHEAST,47.54362,-122.2667,1965,1,2,0,21732,Worship Facility,21732.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.55818,-122.28712,1925,1,1,0,33105,K-12 School,33105.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.52499,-122.27466,2000,1,2,0,75605,K-12 School,75605.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.52526,-122.27092,2008,1,2,0,29525,K-12 School,29525.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Other,98118,2,SOUTHEAST,47.56028,-122.28914,1962,1,2,0,22364,Adult Education,22364.0,Parking,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98118,2,GREATER DUWAMISH,47.54693,-122.28718,1982,1,2,0,41262,Office,40738.0,None,0.0,0,0.9873006640492463,0.0,0.0,0,1,0,0
NonResidential,Other,98118,2,SOUTHEAST,47.54563,-122.27616,1921,1,2,0,41022,Other,41022.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Supermarket / Grocery Store,98118,2,SOUTHEAST,47.52262,-122.26922,1959,1,1,0,67450,Supermarket/Grocery Store,42760.0,None,0.0,0,0.6339510748702742,0.0,0.0,0,1,1,0
NonResidential,K-12 School,98118,2,SOUTHEAST,47.55095,-122.27978,1912,1,2,0,42252,K-12 School,42252.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98118,2,GREATER DUWAMISH,47.54514,-122.28596,1955,1,1,0,23100,Self-Storage Facility,23250.0,None,0.0,0,1.0064935064935066,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98118,2,SOUTHEAST,47.5419,-122.28302,1981,1,3,0,22895,Worship Facility,22895.0,Parking,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Retail Store,98118,2,GREATER DUWAMISH,47.53922,-122.28295,2002,1,2,17471,36740,Retail Store,30000.0,Supermarket/Grocery Store,5000.0,1,0.8165487207403375,0.1360914534567229,0.3222777665049529,0,1,0,0
NonResidential,Retail Store,98118,2,SOUTHEAST,47.56514,-122.28781,1968,1,1,0,36071,Retail Store,36071.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.56591,-122.28339,1989,1,3,0,51672,K-12 School,51672.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
Nonresidential COS,Medical Office,98118,2,SOUTHEAST,47.56364,-122.28572,1990,1,2,11082,27270,Medical Office,19987.0,Office,7505.0,1,0.732929959662633,0.2752108544187752,0.2889549436795995,0,1,0,0
Nonresidential COS,Mixed Use Property,98118,2,SOUTHEAST,47.56214,-122.28143,1995,1,1,0,28425,Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,1,0.49537379067722076,0.4511521547933157,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98118,2,SOUTHEAST,47.56029,-122.2858,1967,1,2,0,23250,Office,22014.0,None,0.0,0,0.9468387096774193,0.0,0.0,0,1,0,0
NonResidential,Worship Facility,98118,2,SOUTHEAST,47.53857,-122.28026,1968,1,1,0,24200,Worship Facility,24200.0,Parking,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,GREATER DUWAMISH,47.53074,-122.28491,1971,1,2,0,52901,K-12 School,52901.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Medical Office,98118,2,SOUTHEAST,47.5195,-122.26935,2010,1,2,0,25880,Medical Office,25880.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.52374,-122.27201,2009,1,2,0,138705,K-12 School,138705.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Hotel,98119,7,MAGNOLIA / QUEEN ANNE,47.62023,-122.35951,1998,1,6,36744,118858,Hotel,155602.0,None,0.0,0,1.3091420013797976,0.0,0.23614092363851363,0,1,1,0
SPS-District K-12,K-12 School,98119,7,MAGNOLIA / QUEEN ANNE,47.63683,-122.35896,1964,1,2,0,93218,K-12 School,93218.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,University,98119,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1980,1,2,0,52611,College/University,52611.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Mixed Use Property,98119,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2002,1,4,0,110785,Multifamily Housing,58563.0,Supermarket/Grocery Store,48520.0,1,0.5286184952836576,0.4379654285327436,0.0,0,1,1,0
SPS-District K-12,K-12 School,98119,7,MAGNOLIA / QUEEN ANNE,47.64052,-122.3656,2003,1,3,0,75214,K-12 School,75214.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Other,98119,7,MAGNOLIA / QUEEN ANNE,47.63965,-122.3783,1973,1,1,0,76086,Other,77810.0,None,0.0,0,1.0226585705648872,0.0,0.0,0,1,1,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62177,-122.36158,1981,1,5,38452,237282,Office,228504.0,Parking,47404.0,1,0.9630060434419804,0.19977916571842785,0.1394532411672119,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62566,-122.34287,1984,1,6,33921,61800,Office,95721.0,Parking,31746.0,1,1.5488834951456312,0.5136893203883495,0.3543736484157082,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62115,-122.3597,1974,1,5,20826,67236,Office,64752.0,Parking,21396.0,1,0.9630555059789399,0.31822238086739246,0.23649247121346323,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1972,1,5,20416,66762,Office,66648.0,Parking,15167.0,1,0.9982924418082143,0.22718013241065277,0.23418752437541582,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1970,1,5,20416,66762,Office,66747.0,Parking,28285.0,1,0.9997753212905545,0.4236691531110512,0.23418752437541582,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62014,-122.35768,1971,1,5,21600,66400,Office,69691.0,Parking,17487.0,1,1.0495632530120482,0.2633584337349398,0.24545454545454545,0,1,0,0
NonResidential,Self-Storage Facility,98119,7,MAGNOLIA / QUEEN ANNE,47.64676,-122.37581,1988,1,4,23400,106893,Self-Storage Facility,130293.0,Parking,8800.0,1,1.2189104992843312,0.08232531597017578,0.17959522000414452,0,1,0,0
NonResidential,Warehouse,98119,7,MAGNOLIA / QUEEN ANNE,47.65567,-122.37478,1997,1,4,0,106041,Non-Refrigerated Warehouse,106041.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Self-Storage Facility,98119,7,MAGNOLIA / QUEEN ANNE,47.63634,-122.3754,1956,1,3,0,94470,Self-Storage Facility,94470.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2009,1,4,100176,191000,Office,194674.0,Parking,111198.0,1,1.0192356020942408,0.5821884816753927,0.34403934390196994,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62497,-122.35965,1982,1,5,0,98668,Office,98668.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1937,1,2,0,61929,Office,39879.0,None,0.0,0,0.6439471007121058,0.0,0.0,0,1,1,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,2000,1,5,55971,103966,Office,106449.0,Parking,50258.0,1,1.023882807841025,0.4834080372429448,0.3499565453897472,0,1,0,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,2008,1,5,46763,137201,Office,133451.0,Parking,46763.0,1,0.9726678376979759,0.34083570819454667,0.2541964732230219,0,1,0,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,1986,1,5,78848,129362,Office,109978.0,Parking,78848.0,1,0.8501569239807671,0.6095143859866112,0.3786945871956198,0,1,1,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62225,-122.35915,2000,1,7,84689,157186,Office,163082.0,Parking,83425.0,1,1.0375097018818469,0.5307406512030334,0.35013540051679587,0,1,1,0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2008,1,4,100176,142510,Office,149081.0,Parking,76364.0,1,1.0461090449792998,0.5358501157813487,0.4127803004705669,0,1,0,0
Multifamily LR (1-4),Mixed Use Property,98119,7,MAGNOLIA / QUEEN ANNE,47.63678,-122.35734,2007,1,4,0,83175,Multifamily Housing,33547.0,Parking,31972.0,1,0.4033303276224827,0.38439434926360083,0.0,0,1,1,0
Nonresidential COS,Other,98119,7,MAGNOLIA / QUEEN ANNE,47.63629,-122.35922,1948,1,1,0,27247,Other - Recreation,14317.0,Fitness Center/Health Club/Gym,7701.0,1,0.5254523433772526,0.28263662054538113,0.0,0,1,1,0
NonResidential,Worship Facility,98119,7,MAGNOLIA / QUEEN ANNE,47.63159,-122.35839,1963,1,2,0,24227,Worship Facility,26210.0,None,0.0,0,1.0818508275890535,0.0,0.0,0,1,1,0
Multifamily LR (1-4),Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.63217,-122.36532,1917,1,4,0,28546,Office,28546.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Worship Facility,98119,7,MAGNOLIA / QUEEN ANNE,47.64905,-122.36055,1949,1,3,0,62000,Worship Facility,57200.0,Other,5000.0,1,0.9225806451612903,0.08064516129032258,0.0,0,1,1,0
Multifamily LR (1-4),Mixed Use Property,98119,7,MAGNOLIA / QUEEN ANNE,47.64848,-122.35589,1991,1,4,0,42705,Multifamily Housing,19380.0,Parking,12044.0,1,0.4538110291534949,0.28202786558950943,0.0,0,1,1,0
NonResidential,Worship Facility,98119,7,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,1955,1,5,0,31945,Worship Facility,31945.0,Parking,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.61954,-122.35847,1930,1,3,0,45864,Office,45864.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.65018,-122.37787,1992,1,3,0,26389,Office,16766.0,Fitness Center/Health Club/Gym,9623.0,1,0.6353404827769146,0.36465951722308537,0.0,0,1,0,0
